month,order_date,order_num,quantity,order_status,sup_name,reseller_state,gst_amount,end_customer_state,gst_rate,meesho_price,net_commission,commission_gst,shipping_charges_total,gst,taxable_shipping,shipping_gst_18_percent,tcs_taxable_amount,end_customer_state_new,financial_year,supplier_id,AMT
2/1/2025,2/13/2025,121624,1,Return,Streets Shopping,West Bengal,12.14285714,West Bengal,5,255,0,0,0,1.05,63.80952381,11.48571429,224.7619048,WEST BENGAL,2025,1014070,224.7619048
null,10/8/2024,751749,1,Cancelled,Streets Shopping,Uttar Pradesh,0,Uttar Pradesh,5,0,0,0,0,0,-8.571428571,-1.542857143,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/3/2025,117716,1,Delivered,Streets Shopping,West Bengal,12.38095238,West Bengal,5,260,0,0,0,1.05,55.23809524,9.942857143,247.6190476,WEST BENGAL,2025,1014070,247.6190476
2/1/2025,2/6/2025,118912,1,Exchange,Streets Shopping,Gujarat,11.61904762,Gujarat,5,244,0,0,0,1.05,38.0952381,6.857142857,215.2380952,GUJARAT,2025,1014070,215.2380952
null,9/3/2024,624249,1,Cancelled,Streets Shopping,Rajasthan,0,Rajasthan,5,0,0,0,0,0,-23.80952381,-4.285714286,0,RAJASTHAN,2025,1014070,0
null,9/3/2024,624356,1,Cancelled,Streets Shopping,Rajasthan,0,Rajasthan,5,0,0,0,0,0,-23.80952381,-4.285714286,0,RAJASTHAN,2025,1014070,0
2/1/2025,2/11/2025,120770,1,Delivered,Streets Shopping,West Bengal,12.38095238,West Bengal,5,260,0,0,0,1.05,55.23809524,9.942857143,247.6190476,WEST BENGAL,2025,1014070,247.6190476
null,11/25/2024,925203,1,Cancelled,Streets Shopping,Goa,0,Goa,5,0,0,0,0,0,-17.14285714,-3.085714286,0,GOA,2025,1014070,0
2/1/2025,2/8/2025,119808,1,Delivered,Streets Shopping,Bihar,12.85714286,Bihar,5,270,0,0,0,1.05,60,10.8,257.1428571,BIHAR,2025,1014070,257.1428571
2/1/2025,2/5/2025,118612,1,rto,Streets Shopping,Andhra Pradesh,21.28571429,Andhra Pradesh,5,447,0,0,0,1.05,55.23809524,9.942857143,425.7142857,ANDHRA PRADESH,2025,1014070,425.7142857
2/1/2025,2/23/2025,125260,1,Delivered,Streets Shopping,Gujarat,11.66666667,Gujarat,5,245,0,0,0,1.05,55.23809524,9.942857143,233.3333333,GUJARAT,2025,1014070,233.3333333
null,9/27/2024,712793,1,Cancelled,Streets Shopping,West Bengal,0,West Bengal,5,0,0,0,0,0,-18.0952381,-3.257142857,0,TELANGANA,2025,1014070,0
null,9/27/2024,712791,1,Cancelled,Streets Shopping,Punjab,0,Punjab,5,0,0,0,0,0,-11.42857143,-2.057142857,0,PUNJAB,2025,1014070,0
3/1/2025,2/28/2025,127072,1,Shipped,Streets Shopping,Odisha,11.66666667,Odisha,5,245,0,0,0,1.05,55.23809524,9.942857143,233.3333333,ODISHA,2025,1014070,233.3333333
null,10/13/2024,769942,1,Cancelled,Streets Shopping,Haryana,0,Haryana,5,0,0,0,0,0,-28.57142857,-5.142857143,0,HARYANA,2025,1014070,0
null,9/27/2024,712912,1,Cancelled,Streets Shopping,Telangana,0,Telangana,5,0,0,0,0,0,-19.04761905,-3.428571429,0,TELANGANA,2025,1014070,0
2/1/2025,2/18/2025,123135,1,Delivered,Streets Shopping,Goa,11.66666667,Goa,5,245,0,0,0,1.05,39.04761905,7.028571429,217.1428571,GOA,2025,1014070,217.1428571
2/1/2025,2/8/2025,119704,1,Delivered,Streets Shopping,Andaman & Nicobar Islands,13,Andaman & Nicobar Islands,5,273,0,0,0,1.05,81.9047619,14.74285714,260,ANDAMAN AND NICOBAR ISLANDS,2025,1014070,260
2/1/2025,2/6/2025,119125,1,Delivered,Streets Shopping,Maharashtra,11.76190476,Maharashtra,5,247,0,0,0,1.05,40,7.2,218.0952381,MAHARASHTRA,2025,1014070,218.0952381
null,10/5/2024,741182,1,Cancelled,Streets Shopping,Haryana,0,Haryana,5,0,0,0,0,0,-28.57142857,-5.142857143,0,UTTAR PRADESH,2025,1014070,0
2/1/2025,2/21/2025,124237,1,Return,Streets Shopping,Karnataka,11.80952381,Karnataka,5,248,0,0,0,1.05,41.9047619,7.542857143,220,KARNATAKA,2025,1014070,220
2/1/2025,2/13/2025,121470,1,Delivered,Streets Shopping,Madhya Pradesh,23.57142857,Madhya Pradesh,5,495,0,0,0,1.05,77.14285714,13.88571429,471.4285714,MADHYA PRADESH,2025,1014070,471.4285714
2/1/2025,2/5/2025,118678,1,Return,Streets Shopping,Karnataka,11.761905,Karnataka,5,247,0,0,560085,1.05,40.95238095,0,219.047619,KARNATAKA,2025,1014070,-219.047619
2/1/2025,2/16/2025,122708,1,Return,Streets Shopping,Uttar Pradesh,11.428571,Uttar Pradesh,5,240,0,0,242407,1.05,46.66666667,0,220,UTTAR PRADESH,2025,1014070,-220
null,2/21/2025,124460,1,Cancelled,Streets Shopping,Odisha,11.666667,Odisha,5,245,0,0,761111,1.05,55.23809524,0,233.3333333,ODISHA,2025,1014070,-233.3333333
2/1/2025,2/6/2025,118918,1,Return,Streets Shopping,West Bengal,13.666667,West Bengal,5,287,0,0,742135,1.05,61.9047619,0,273.3333333,WEST BENGAL,2025,1014070,-273.3333333
null,2/2/2025,117594,1,Cancelled,Streets Shopping,Uttar Pradesh,16.380952,Uttar Pradesh,5,344,0,0,227304,1.05,48.57142857,0,320.952381,UTTAR PRADESH,2025,1014070,-320.952381
null,2/16/2025,122531,1,Cancelled,Streets Shopping,Tamil Nadu,18.809524,Tamil Nadu,5,395,0,0,600052,1.05,66.66666667,0,376.1904762,TAMIL NADU,2025,1014070,-376.1904762
2/1/2025,2/5/2025,118744,1,Return,Streets Shopping,Madhya Pradesh,11.666667,Madhya Pradesh,5,245,0,0,462037,1.05,55.23809524,0,233.3333333,MADHYA PRADESH,2025,1014070,-233.3333333
1/1/2025,1/29/2025,116100,1,rto,Streets Shopping,Odisha,12.380952,Odisha,5,260,0,0,767016,1.05,55.23809524,0,247.6190476,ODISHA,2025,1014070,-247.6190476
1/1/2025,1/27/2025,115513,1,Return,Streets Shopping,Karnataka,11.761905,Karnataka,5,247,0,0,560013,1.05,40.95238095,0,219.047619,WEST BENGAL,2025,1014070,-219.047619
2/1/2025,2/10/2025,120360,1,Return,Streets Shopping,Uttar Pradesh,12.380952,Uttar Pradesh,5,260,0,0,201318,1.05,46.66666667,0,239.047619,UTTAR PRADESH,2025,1014070,-239.047619
2/1/2025,2/16/2025,122634,1,rto,Streets Shopping,Karnataka,11.904762,Karnataka,5,250,0,0,576104,1.05,60,0,238.0952381,KARNATAKA,2025,1014070,-238.0952381
2/1/2025,2/13/2025,121326,1,Return,Streets Shopping,Karnataka,12.047619,Karnataka,5,253,0,0,560078,1.05,52.38095238,0,230.4761905,KARNATAKA,2025,1014070,-230.4761905
1/1/2025,1/28/2025,115780,1,Return,Streets Shopping,Karnataka,11.761905,Karnataka,5,247,0,0,560087,1.05,40.95238095,0,219.047619,KARNATAKA,2025,1014070,-219.047619
2/1/2025,2/3/2025,117894,1,Return,Streets Shopping,Rajasthan,11.761905,Rajasthan,5,247,0,0,302016,1.05,45.71428571,0,225.7142857,GUJARAT,2025,1014070,-225.7142857
2/1/2025,2/17/2025,122959,1,Return,Streets Shopping,Jharkhand,15,Jharkhand,5,315,0,0,834001,1.05,38.0952381,0,282.8571429,JHARKHAND,2025,1014070,-282.8571429
null,2/11/2025,120840,1,Cancelled,Streets Shopping,Odisha,11.428571,Odisha,5,240,0,0,767016,1.05,55.23809524,0,228.5714286,ODISHA,2025,1014070,-228.5714286
null,2/12/2025,121144,1,Cancelled,Streets Shopping,Haryana,13.714286,Haryana,5,288,0,0,121004,1.05,45.71428571,0,265.7142857,HARYANA,2025,1014070,-265.7142857
2/1/2025,1/31/2025,116803,1,rto,Streets Shopping,Haryana,12.428571,Haryana,5,261,0,0,131001,1.05,56.19047619,0,248.5714286,HARYANA,2025,1014070,-248.5714286
null,2/1/2025,117116,1,Cancelled,Streets Shopping,Andhra Pradesh,15,Andhra Pradesh,5,315,0,0,531031,1.05,38.0952381,0,282.8571429,ANDHRA PRADESH,2025,1014070,-282.8571429
null,2/22/2025,124743,1,Cancelled,Streets Shopping,Jharkhand,11.714286,Jharkhand,5,246,0,0,831013,1.05,58.0952381,0,234.2857143,JHARKHAND,2025,1014070,-234.2857143
null,2/23/2025,125061,1,Cancelled,Streets Shopping,Odisha,13.714286,Odisha,5,288,0,0,753004,1.05,61.9047619,0,274.2857143,ODISHA,2025,1014070,-274.2857143
null,2/15/2025,122289,1,Cancelled,Streets Shopping,Karnataka,11.809524,Karnataka,5,248,0,0,571404,1.05,60,0,236.1904762,KARNATAKA,2025,1014070,-236.1904762
2/1/2025,2/2/2025,117569,1,Return,Streets Shopping,Uttar Pradesh,17.428571,Uttar Pradesh,5,366,0,0,232333,1.05,56.19047619,0,340.952381,UTTAR PRADESH,2025,1014070,-340.952381
null,2/10/2025,120587,1,Cancelled,Streets Shopping,Maharashtra,17.428571,Maharashtra,5,366,0,0,440034,1.05,63.80952381,0,348.5714286,MAHARASHTRA,2025,1014070,-348.5714286
2/1/2025,2/2/2025,117485,1,rto,Streets Shopping,Madhya Pradesh,17.761905,Madhya Pradesh,5,373,0,0,486675,1.05,55.23809524,0,355.2380952,MADHYA PRADESH,2025,1014070,-355.2380952
2/1/2025,2/5/2025,118556,1,rto,Streets Shopping,Uttar Pradesh,23.571429,Uttar Pradesh,5,495,0,0,251327,1.05,65.71428571,0,460,UTTAR PRADESH,2025,1014070,-460
null,2/28/2025,126948,1,Cancelled,Streets Shopping,Bihar,10.571429,Bihar,5,222,0,0,847103,1.05,55.23809524,0,211.4285714,BIHAR,2025,1014070,-211.4285714
2/1/2025,2/5/2025,118598,1,Return,Streets Shopping,Maharashtra,11.857143,Maharashtra,5,249,0,0,400022,1.05,40.95238095,0,220.952381,MAHARASHTRA,2025,1014070,-220.952381
2/1/2025,2/2/2025,117344,1,Return,Streets Shopping,Maharashtra,15.142857,Maharashtra,5,318,0,0,410501,1.05,55.23809524,0,302.8571429,MAHARASHTRA,2025,1014070,-302.8571429
null,2/16/2025,122685,1,Cancelled,Streets Shopping,Maharashtra,11.904762,Maharashtra,5,250,0,0,415004,1.05,60,0,238.0952381,MAHARASHTRA,2025,1014070,-238.0952381
2/1/2025,2/12/2025,121300,1,Return,Streets Shopping,Maharashtra,18.666667,Maharashtra,5,392,0,0,413004,1.05,49.52380952,0,362.8571429,MAHARASHTRA,2025,1014070,-362.8571429
1/1/2025,1/29/2025,116079,1,Return,Streets Shopping,Maharashtra,11.761905,Maharashtra,5,247,0,0,401305,1.05,40,0,218.0952381,MAHARASHTRA,2025,1014070,-218.0952381
null,2/22/2025,124785,1,Cancelled,Streets Shopping,Bihar,11.809524,Bihar,5,248,0,0,854202,1.05,58.0952381,0,236.1904762,BIHAR,2025,1014070,-236.1904762
2/1/2025,2/4/2025,118237,1,Return,Streets Shopping,Chhattisgarh,11.666667,Chhattisgarh,5,245,0,0,495001,1.05,38.0952381,0,216.1904762,CHHATTISGARH,2025,1014070,-216.1904762
2/1/2025,1/31/2025,116850,1,Return,Streets Shopping,Karnataka,11.666667,Karnataka,5,245,0,0,587115,1.05,55.23809524,0,233.3333333,KARNATAKA,2025,1014070,-233.3333333
2/1/2025,2/14/2025,121821,1,rto,Streets Shopping,Gujarat,23.571429,Gujarat,5,495,0,0,390021,1.05,77.14285714,0,471.4285714,GUJARAT,2025,1014070,-471.4285714
2/1/2025,2/19/2025,123722,1,Return,Streets Shopping,Uttar Pradesh,11.619048,Uttar Pradesh,5,244,0,0,229208,1.05,47.61904762,0,225.7142857,UTTAR PRADESH,2025,1014070,-225.7142857
null,2/23/2025,125171,1,Cancelled,Streets Shopping,Gujarat,18.428571,Gujarat,5,387,0,0,394120,1.05,55.23809524,0,368.5714286,GUJARAT,2025,1014070,-368.5714286
null,2/23/2025,125089,1,Cancelled,Streets Shopping,Uttar Pradesh,33.75,Uttar Pradesh,12,315,0,0,207123,1.12,42.85714286,0,272.3214286,UTTAR PRADESH,2025,1014070,-272.3214286
2/1/2025,2/16/2025,122690,1,Return,Streets Shopping,Madhya Pradesh,11.904762,Madhya Pradesh,5,250,0,0,452001,1.05,49.52380952,0,227.6190476,MADHYA PRADESH,2025,1014070,-227.6190476
1/1/2025,1/28/2025,115715,1,rto,Streets Shopping,Jharkhand,11.428571,Jharkhand,5,240,0,0,822124,1.05,55.23809524,0,228.5714286,TAMIL NADU,2025,1014070,-228.5714286
2/1/2025,2/12/2025,121088,1,Return,Streets Shopping,Gujarat,12.047619,Gujarat,5,253,0,0,380013,1.05,51.42857143,0,229.5238095,GUJARAT,2025,1014070,-229.5238095
2/1/2025,2/21/2025,124520,1,Return,Streets Shopping,Haryana,11.809524,Haryana,5,248,0,0,122003,1.05,33.33333333,0,211.4285714,HARYANA,2025,1014070,-211.4285714
null,2/18/2025,123152,1,Cancelled,Streets Shopping,Maharashtra,18.809524,Maharashtra,5,395,0,0,400093,1.05,62.85714286,0,376.1904762,MAHARASHTRA,2025,1014070,-376.1904762
2/1/2025,2/11/2025,120875,1,Return,Streets Shopping,Haryana,11.904762,Haryana,5,250,0,0,122001,1.05,45.71428571,0,223.8095238,HARYANA,2025,1014070,-223.8095238
2/1/2025,2/5/2025,118483,1,Return,Streets Shopping,Telangana,11.857143,Telangana,5,249,0,0,500049,1.05,40,0,220,WEST BENGAL,2025,1014070,-220
1/1/2025,1/30/2025,116565,1,Return,Streets Shopping,Uttar Pradesh,11.666667,Uttar Pradesh,5,245,0,0,283203,1.05,45.71428571,0,223.8095238,UTTAR PRADESH,2025,1014070,-223.8095238
1/1/2025,1/23/2025,113882,1,Return,Streets Shopping,Gujarat,11.666667,Gujarat,5,245,0,0,391240,1.05,55.23809524,0,233.3333333,GUJARAT,2025,1014070,-233.3333333
2/1/2025,2/16/2025,122408,1,Return,Streets Shopping,Karnataka,11.666667,Karnataka,5,245,0,0,584135,1.05,55.23809524,0,233.3333333,KARNATAKA,2025,1014070,-233.3333333
null,2/9/2025,120147,1,Cancelled,Streets Shopping,Maharashtra,12.380952,Maharashtra,5,260,0,0,413534,1.05,55.23809524,0,247.6190476,MAHARASHTRA,2025,1014070,-247.6190476
null,2/7/2025,119311,1,Cancelled,Streets Shopping,Assam,17,Assam,5,357,0,0,788166,1.05,67.61904762,0,340,KARNATAKA,2025,1014070,-340
2/1/2025,2/11/2025,120894,1,Return,Streets Shopping,Madhya Pradesh,11.428571,Madhya Pradesh,5,240,0,0,485778,1.05,55.23809524,0,228.5714286,MADHYA PRADESH,2025,1014070,-228.5714286
2/1/2025,2/19/2025,123853,1,Return,Streets Shopping,Delhi,11.619048,Delhi,5,244,0,0,110008,1.05,43.80952381,0,221.9047619,DELHI,2025,1014070,-221.9047619
2/1/2025,2/12/2025,121155,1,Return,Streets Shopping,West Bengal,11.952381,West Bengal,5,251,0,0,700039,1.05,62.85714286,0,239.047619,WEST BENGAL,2025,1014070,-239.047619
2/1/2025,2/1/2025,117279,1,rto,Streets Shopping,Maharashtra,11.761905,Maharashtra,5,247,0,0,431001,1.05,55.23809524,0,235.2380952,MAHARASHTRA,2025,1014070,-235.2380952
2/1/2025,2/2/2025,117467,1,Return,Streets Shopping,Bihar,11.333333,Bihar,5,238,0,0,800025,1.05,38.0952381,0,209.5238095,BIHAR,2025,1014070,-209.5238095
2/1/2025,2/10/2025,120415,1,Return,Streets Shopping,Andhra Pradesh,11.285714,Andhra Pradesh,5,237,0,0,516003,1.05,55.23809524,0,225.7142857,ANDHRA PRADESH,2025,1014070,-225.7142857
2/1/2025,2/10/2025,120362,1,rto,Streets Shopping,Rajasthan,10.666667,Rajasthan,5,224,0,0,304001,1.05,46.66666667,0,204.7619048,RAJASTHAN,2025,1014070,-204.7619048
2/1/2025,2/6/2025,119014,1,Return,Streets Shopping,Maharashtra,11.666667,Maharashtra,5,245,0,0,412411,1.05,38.0952381,0,216.1904762,MAHARASHTRA,2025,1014070,-216.1904762
2/1/2025,2/2/2025,117601,1,rto,Streets Shopping,Bihar,16.380952,Bihar,5,344,0,0,848203,1.05,55.23809524,0,327.6190476,BIHAR,2025,1014070,-327.6190476
2/1/2025,2/12/2025,121302,1,Return,Streets Shopping,Madhya Pradesh,11.761905,Madhya Pradesh,5,247,0,0,474020,1.05,38.0952381,0,216.1904762,MADHYA PRADESH,2025,1014070,-216.1904762
null,2/15/2025,122338,1,Cancelled,Streets Shopping,Maharashtra,12.047619,Maharashtra,5,253,0,0,411035,1.05,62.85714286,0,240.952381,MAHARASHTRA,2025,1014070,-240.952381
2/1/2025,2/5/2025,118607,1,Return,Streets Shopping,Maharashtra,11.761905,Maharashtra,5,247,0,0,441110,1.05,38.0952381,0,218.0952381,MAHARASHTRA,2025,1014070,-218.0952381
2/1/2025,2/4/2025,118416,1,Return,Streets Shopping,Delhi,11.761905,Delhi,5,247,0,0,110053,1.05,30.47619048,0,210.4761905,DELHI,2025,1014070,-210.4761905
2/1/2025,2/9/2025,120080,1,rto,Streets Shopping,Odisha,12.380952,Odisha,5,260,0,0,767016,1.05,55.23809524,0,247.6190476,ODISHA,2025,1014070,-247.6190476
2/1/2025,2/15/2025,122090,1,Return,Streets Shopping,Telangana,11.857143,Telangana,5,249,0,0,500049,1.05,40,0,220,WEST BENGAL,2025,1014070,-220
2/1/2025,2/16/2025,122700,1,rto,Streets Shopping,Bihar,12.095238,Bihar,5,254,0,0,841413,1.05,55.23809524,0,241.9047619,BIHAR,2025,1014070,-241.9047619
2/1/2025,2/15/2025,122251,1,Return,Streets Shopping,Rajasthan,11.904762,Rajasthan,5,250,0,0,302021,1.05,42.85714286,0,220.952381,RAJASTHAN,2025,1014070,-220.952381
2/1/2025,2/12/2025,121196,1,Return,Streets Shopping,Rajasthan,23.571429,Rajasthan,5,495,0,0,322255,1.05,65.71428571,0,460,RAJASTHAN,2025,1014070,-460
2/1/2025,2/12/2025,121067,1,rto,Streets Shopping,Telangana,23.571429,Telangana,5,495,0,0,500070,1.05,76.19047619,0,470.4761905,TELANGANA,2025,1014070,-470.4761905
2/1/2025,2/14/2025,121922,1,Return,Streets Shopping,Maharashtra,11.904762,Maharashtra,5,250,0,0,440002,1.05,60,0,238.0952381,MAHARASHTRA,2025,1014070,-238.0952381
null,2/20/2025,124205,1,Cancelled,Streets Shopping,Karnataka,11.904762,Karnataka,5,250,0,0,560049,1.05,43.80952381,0,221.9047619,KARNATAKA,2025,1014070,-221.9047619
2/1/2025,1/31/2025,116783,1,Return,Streets Shopping,Uttar Pradesh,12.761905,Uttar Pradesh,5,268,0,0,273303,1.05,48.57142857,0,248.5714286,UTTAR PRADESH,2025,1014070,-248.5714286
2/1/2025,2/5/2025,118612,1,rto,Streets Shopping,Andhra Pradesh,21.285714,Andhra Pradesh,5,447,0,0,524319,1.05,55.23809524,0,425.7142857,ANDHRA PRADESH,2025,1014070,-425.7142857
2/1/2025,2/12/2025,121251,1,rto,Streets Shopping,Punjab,19.428571,Punjab,5,408,0,0,140301,1.05,55.23809524,0,388.5714286,PUNJAB,2025,1014070,-388.5714286
null,2/15/2025,122216,1,Cancelled,Streets Shopping,Uttar Pradesh,10.571429,Uttar Pradesh,5,222,0,0,246761,1.05,46.66666667,0,202.8571429,UTTAR PRADESH,2025,1014070,-202.8571429
2/1/2025,2/16/2025,122657,1,Return,Streets Shopping,Maharashtra,12.047619,Maharashtra,5,253,0,0,411014,1.05,62.85714286,0,240.952381,MAHARASHTRA,2025,1014070,-240.952381
2/1/2025,2/15/2025,122045,1,rto,Streets Shopping,Uttar Pradesh,18.666667,Uttar Pradesh,5,392,0,0,243122,1.05,49.52380952,0,362.8571429,UTTAR PRADESH,2025,1014070,-362.8571429
1/1/2025,1/19/2025,112570,1,Return,Streets Shopping,Chhattisgarh,12.809524,Chhattisgarh,5,269,0,0,491441,1.05,47.61904762,0,247.6190476,CHHATTISGARH,2025,1014070,-247.6190476
null,2/10/2025,120513,1,Cancelled,Streets Shopping,Maharashtra,11.428571,Maharashtra,5,240,0,0,442202,1.05,55.23809524,0,228.5714286,MAHARASHTRA,2025,1014070,-228.5714286
1/1/2025,1/25/2025,114628,1,rto,Streets Shopping,Odisha,12.380952,Odisha,5,260,0,0,754141,1.05,55.23809524,0,247.6190476,ODISHA,2025,1014070,-247.6190476
2/1/2025,2/16/2025,122655,1,Return,Streets Shopping,Karnataka,15.095238,Karnataka,5,317,0,0,560004,1.05,57.14285714,0,301.9047619,KARNATAKA,2025,1014070,-301.9047619
null,2/5/2025,118607,1,Cancelled,Streets Shopping,Gujarat,11.619048,Gujarat,5,244,0,0,390020,1.05,38.0952381,0,215.2380952,GUJARAT,2025,1014070,-215.2380952
2/1/2025,2/13/2025,121624,1,Return,Streets Shopping,West Bengal,12.142857,West Bengal,5,255,0,0,721302,1.05,63.80952381,0,224.7619048,WEST BENGAL,2025,1014070,-224.7619048
null,2/16/2025,122629,1,Cancelled,Streets Shopping,Maharashtra,11.428571,Maharashtra,5,240,0,0,422010,1.05,55.23809524,0,228.5714286,MAHARASHTRA,2025,1014070,-228.5714286
null,2/4/2025,118176,1,Cancelled,Streets Shopping,Uttar Pradesh,23.571429,Uttar Pradesh,5,495,0,0,271830,1.05,66.66666667,0,460.952381,UTTAR PRADESH,2025,1014070,-460.952381
2/1/2025,2/16/2025,122584,1,rto,Streets Shopping,Bihar,14.285714,Bihar,5,300,0,0,854318,1.05,64.76190476,0,285.7142857,BIHAR,2025,1014070,-285.7142857
null,2/2/2025,117610,1,Cancelled,Streets Shopping,Madhya Pradesh,16.380952,Madhya Pradesh,5,344,0,0,480331,1.05,55.23809524,0,327.6190476,MADHYA PRADESH,2025,1014070,-327.6190476
null,2/17/2025,122961,1,Cancelled,Streets Shopping,Rajasthan,17.761905,Rajasthan,5,373,0,0,333042,1.05,45.71428571,0,345.7142857,RAJASTHAN,2025,1014070,-345.7142857
2/1/2025,2/13/2025,121469,1,Return,Streets Shopping,Bihar,11.904762,Bihar,5,250,0,0,854202,1.05,60,0,238.0952381,BIHAR,2025,1014070,-238.0952381
2/1/2025,2/7/2025,119308,1,rto,Streets Shopping,Maharashtra,13,Maharashtra,5,273,0,0,400601,1.05,62.85714286,0,260,MAHARASHTRA,2025,1014070,-260
2/1/2025,2/2/2025,117688,1,Return,Streets Shopping,Karnataka,10.904762,Karnataka,5,229,0,0,560061,1.05,40.95238095,0,201.9047619,KARNATAKA,2025,1014070,-201.9047619
1/1/2025,1/22/2025,113644,1,Return,Streets Shopping,Maharashtra,11.666667,Maharashtra,5,245,0,0,440012,1.05,38.0952381,0,216.1904762,MAHARASHTRA,2025,1014070,-216.1904762
null,2/20/2025,123929,1,Cancelled,Streets Shopping,Uttar Pradesh,11.809524,Uttar Pradesh,5,248,0,0,272271,1.05,51.42857143,0,229.5238095,UTTAR PRADESH,2025,1014070,-229.5238095
null,2/2/2025,117476,1,Cancelled,Streets Shopping,Madhya Pradesh,10.285714,Madhya Pradesh,5,216,0,0,464668,1.05,55.23809524,0,205.7142857,MADHYA PRADESH,2025,1014070,-205.7142857
1/1/2025,1/15/2025,111134,1,Return,Streets Shopping,Uttar Pradesh,12.761905,Uttar Pradesh,5,268,0,0,221002,1.05,48.57142857,0,248.5714286,UTTAR PRADESH,2025,1014070,-248.5714286
2/1/2025,2/12/2025,121115,1,rto,Streets Shopping,Bihar,11.428571,Bihar,5,240,0,0,802212,1.05,55.23809524,0,228.5714286,BIHAR,2025,1014070,-228.5714286
2/1/2025,2/14/2025,121933,1,Return,Streets Shopping,Madhya Pradesh,11.428571,Madhya Pradesh,5,240,0,0,453771,1.05,55.23809524,0,228.5714286,MADHYA PRADESH,2025,1014070,-228.5714286
2/1/2025,2/5/2025,118774,1,rto,Streets Shopping,Maharashtra,11.857143,Maharashtra,5,249,0,0,421302,1.05,57.14285714,0,237.1428571,MAHARASHTRA,2025,1014070,-237.1428571
2/1/2025,2/7/2025,119380,1,Return,Streets Shopping,Delhi,11.714286,Delhi,5,246,0,0,110063,1.05,32.38095238,0,212.3809524,DELHI,2025,1014070,-212.3809524
2/1/2025,2/16/2025,122677,1,rto,Streets Shopping,Gujarat,11.904762,Gujarat,5,250,0,0,383440,1.05,60,0,238.0952381,GUJARAT,2025,1014070,-238.0952381
null,2/28/2025,126997,1,Cancelled,Streets Shopping,West Bengal,11.666667,West Bengal,5,245,0,0,743144,1.05,55.23809524,0,233.3333333,WEST BENGAL,2025,1014070,-233.3333333
2/1/2025,2/16/2025,122629,1,rto,Streets Shopping,Gujarat,11.904762,Gujarat,5,250,0,0,382140,1.05,60,0,238.0952381,GUJARAT,2025,1014070,-238.0952381
1/1/2025,1/21/2025,113190,1,Return,Streets Shopping,Maharashtra,11.761905,Maharashtra,5,247,0,0,401107,1.05,57.14285714,0,235.2380952,UTTAR PRADESH,2025,1014070,-235.2380952
2/1/2025,2/18/2025,123146,1,rto,Streets Shopping,Maharashtra,11.809524,Maharashtra,5,248,0,0,412105,1.05,49.52380952,0,225.7142857,MAHARASHTRA,2025,1014070,-225.7142857
2/1/2025,2/11/2025,120779,1,Return,Streets Shopping,Delhi,11.761905,Delhi,5,247,0,0,110074,1.05,30.47619048,0,210.4761905,DELHI,2025,1014070,-210.4761905
2/1/2025,2/3/2025,117945,1,Return,Streets Shopping,Odisha,11.666667,Odisha,5,245,0,0,769008,1.05,38.0952381,0,216.1904762,ODISHA,2025,1014070,-216.1904762
2/1/2025,2/8/2025,119737,1,rto,Streets Shopping,Tamil Nadu,16.380952,Tamil Nadu,5,344,0,0,608703,1.05,55.23809524,0,327.6190476,TAMIL NADU,2025,1014070,-327.6190476
null,2/21/2025,124460,1,Cancelled,Streets Shopping,Madhya Pradesh,11.714286,Madhya Pradesh,5,246,0,0,484551,1.05,58.0952381,0,234.2857143,MADHYA PRADESH,2025,1014070,-234.2857143
null,2/14/2025,121865,1,Cancelled,Streets Shopping,Bihar,12.380952,Bihar,5,260,0,0,841219,1.05,55.23809524,0,247.6190476,BIHAR,2025,1014070,-247.6190476
2/1/2025,2/7/2025,119291,1,Return,Streets Shopping,Uttar Pradesh,12.857143,Uttar Pradesh,5,270,0,0,209206,1.05,54.28571429,0,251.4285714,UTTAR PRADESH,2025,1014070,-251.4285714
2/1/2025,2/18/2025,123268,1,Return,Streets Shopping,Madhya Pradesh,11.904762,Madhya Pradesh,5,250,0,0,486005,1.05,60,0,238.0952381,MADHYA PRADESH,2025,1014070,-238.0952381
,,,,,,,,,,,,,,,,,,,,,49266.96429
